year,pitcher,total_pitches,arsenal_size,primary_pitch,primary_pct
2021,544727,1017,4,SI,59.09537856440511
2021,656731,1554,4,FF,57.5933075933076
2021,660623,1482,3,SL,48.24561403508772
2021,461325,410,5,CH,34.146341463414636
2021,528748,726,5,SI,34.710743801652896
2021,592351,2537,5,FF,46.59046117461569
2021,571871,349,5,SL,38.96848137535817
2021,518886,986,2,FF,59.33062880324543
2021,650530,731,4,SI,52.94117647058824
2021,503449,1554,4,SI,30.180180180180184
2021,676979,915,4,FF,64.15300546448087
2021,458681,2503,5,FF,41.43028365960847
2021,445276,1071,3,FC,58.730158730158735
2021,523260,712,4,KC,43.11797752808989
2021,595014,1095,4,ST,34.70319634703196
2021,641778,1956,5,FF,43.86503067484663
2021,623465,244,3,ST,45.08196721311475
2021,681911,651,3,FF,72.35023041474655
2021,660813,523,3,SI,58.69980879541109
2021,477132,1806,3,SL,47.50830564784053
2021,429722,1063,3,SL,51.64628410159925
2021,543056,529,4,SL,41.965973534971646
2021,518813,997,3,SL,48.34503510531595
2021,608652,473,3,SL,51.58562367864693
2021,669169,250,3,FF,46.0
2021,607231,1975,6,SI,36.40506329113924
2021,624133,1614,4,SI,45.41511771995043
2021,645261,3095,5,SI,28.17447495961228
2021,650895,936,3,SL,66.45299145299145
2021,594835,2324,4,FF,50.25817555938038
2021,660761,1636,4,FF,39.85330073349633
2021,605447,1031,2,FF,62.26964112512125
2021,571927,2557,4,SI,51.93586233867814
2021,472551,299,3,SI,46.48829431438127
2021,664045,441,5,SI,43.08390022675737
2021,641941,1098,2,FF,61.20218579234973
2021,643511,1129,3,SI,53.498671390611165
2021,543101,2558,5,SL,35.691946833463646
2021,667297,456,4,SI,41.885964912280706
2021,606149,1236,3,FF,52.83171521035599
2021,640470,1955,6,SL,39.846547314578004
2021,453192,620,3,SL,64.6774193548387
2021,621052,1249,5,FF,30.66453162530024
2021,664123,222,4,SI,40.090090090090094
2021,650893,1195,4,FF,45.10460251046025
2021,676265,352,4,FF,59.09090909090909
2021,543594,499,4,FF,46.09218436873748
2021,650382,754,3,FF,73.07692307692307
2021,598264,919,2,FF,49.83677910772579
2021,593604,215,2,FF,60.0
2021,642028,533,3,FF,50.65666041275797
2021,670280,934,3,FF,55.78158458244111
2021,547179,481,5,FC,29.10602910602911
2021,608371,815,3,FF,41.22699386503068
2021,622491,3164,4,CH,30.467762326169407
2021,640444,2171,5,FF,34.96084753569784
2021,453284,713,4,FF,46.28330995792426
2021,622250,1079,3,FF,54.49490268767377
2021,675916,1028,2,FF,67.70428015564202
2021,663465,2054,4,FF,47.85783836416748
2021,669212,1414,4,FF,48.727015558698724
2021,675921,936,7,FF,59.72222222222222
2021,642121,1070,4,FF,51.12149532710281
2021,649144,754,4,FF,50.795755968169765
2021,656322,712,4,SI,53.51123595505618
2021,666120,2175,4,FF,47.172413793103445
2021,641401,923,3,FF,44.85373781148429
2021,502043,2881,6,SI,34.01596667823672
2021,642232,2488,5,FC,40.474276527331185
2021,621121,2788,5,SI,34.03873744619799
2021,613534,962,2,SL,87.11018711018711
2021,608349,399,2,FF,58.1453634085213
2021,641312,437,2,SL,61.098398169336384
2021,592826,1750,5,FF,49.885714285714286
2021,664062,990,4,FF,43.53535353535353
2021,571521,998,2,FF,65.53106212424849
2021,657006,964,5,FF,45.22821576763486
2021,664337,239,5,FF,27.19665271966527
2021,621248,485,5,SL,31.1340206185567
2021,657746,412,4,FF,65.77669902912622
2021,669373,2547,6,FF,42.87396937573616
2021,676604,506,5,FF,57.905138339920946
2021,663531,874,5,FF,41.87643020594965
2021,669456,1559,5,FF,35.53559974342527
2021,650347,214,3,SL,50.0
2021,448179,2496,6,FF,47.11538461538461
2021,674944,360,3,FF,56.94444444444444
2021,665795,482,4,FF,38.589211618257266
2021,457918,2674,5,FF,53.96409872849664
2021,667376,470,3,CH,51.276595744680854
2021,670950,1061,3,FF,56.73892554194156
2021,592662,3141,4,FF,59.24864692773002
2021,446372,1338,5,CU,29.372197309417043
2021,518516,2294,5,FC,34.21970357454228
2021,456501,1878,6,FF,35.99574014909478
2021,431148,207,3,FF,54.106280193236714
2021,669618,455,3,FF,45.494505494505496
2021,502171,1579,4,SI,42.11526282457251
2021,657248,448,3,FF,48.4375
2021,502179,1735,4,FF,55.21613832853026
2021,543135,2927,5,FF,42.26170140075162
2021,675912,571,4,FF,54.115586690017516
2021,608331,2558,5,FF,38.81939014855356
2021,605400,2971,5,FF,37.46213396162908
2021,595411,278,2,SI,56.4748201438849
2021,656981,227,3,FF,51.10132158590308
2021,656876,1202,5,FF,64.72545757071548
2021,677651,2502,6,FF,44.68425259792166
2021,605541,325,4,FF,38.46153846153847
2021,543243,2228,6,SI,29.129263913824055
2021,607074,2219,4,FF,58.67507886435332
2021,571901,833,4,SI,51.86074429771909
2021,607625,730,5,FF,29.041095890410958
2021,592836,2547,5,FF,35.49273655280722
2021,622694,818,3,FF,51.46699266503667
2021,621057,503,4,FF,53.677932405566594
2021,668676,2205,4,FF,42.08616780045352
2021,663738,1257,5,FF,40.49323786793954
2021,571945,709,5,FF,26.375176304654442
2021,605288,2352,5,SI,54.03911564625851
2021,502706,835,4,SI,46.82634730538922
2021,501381,1707,3,FF,54.18863503222027
2021,663554,2357,5,FF,29.698769622401354
2021,605177,947,3,SI,43.822597676874345
2021,593423,3028,5,FF,29.854689564068693
2021,501925,650,3,SI,39.53846153846154
2021,669302,2125,4,FF,61.45882352941177
2021,622072,2195,3,SI,46.42369020501139
2021,518876,2425,5,FF,31.958762886597935
2021,453286,2821,5,FF,46.6855724920241
2021,677960,1617,4,FF,54.112554112554115
2021,641835,841,2,SI,70.98692033293698
2021,543037,2969,5,FF,47.12024250589424
2021,621244,3043,4,SV,30.529083141636544
2021,621368,1726,4,FF,46.29200463499421
2021,676083,247,3,FF,51.821862348178136
2021,676051,1049,3,FF,56.05338417540515
2021,605388,442,5,SL,47.05882352941176
2021,543294,2809,4,SI,42.577429690281235
2021,669432,2169,3,FF,57.676348547717836
2021,607536,1886,5,FF,25.45068928950159
2021,571578,2750,5,SL,38.43636363636364
2021,614179,1037,4,FF,59.30568948891032
2021,554430,3205,5,FF,42.402496099843994
2021,506433,2769,8,SL,31.022029613578912
2021,641394,1105,3,FF,58.55203619909503
2021,663903,2287,3,SI,57.67380848272846
2021,571948,393,3,FF,52.926208651399484
2021,425794,3068,5,CU,33.735332464146026
2021,605540,2810,5,FF,33.66548042704626
2021,605135,2381,7,SI,35.699286014279714
2021,573186,2741,6,SI,42.02845676760306
2021,641447,333,4,FF,40.24024024024024
2021,669935,424,4,FF,54.48113207547169
2021,676050,383,4,FF,32.375979112271544
2021,676969,911,3,SI,55.10428100987925
2021,453265,866,4,CH,33.25635103926097
2021,596133,1109,4,FF,61.85752930568079
2021,621593,455,2,FF,50.76923076923077
2021,615698,2334,6,SI,37.06083976006855
2021,672335,454,3,FF,64.31718061674009
2021,656818,274,4,FF,38.68613138686132
2021,542882,855,5,FF,43.859649122807014
2021,608566,2788,5,FF,45.48063127690101
2021,624522,966,4,FF,46.48033126293996
2021,642207,993,2,CH,63.84692849949648
2021,642547,2356,5,FF,51.69779286926995
2021,660271,2027,5,FF,44.00592007893439
2021,595939,482,4,FF,48.13278008298755
2021,656954,1470,3,SI,46.326530612244895
2021,642545,917,4,SL,36.42311886586696
2021,661269,1831,4,FF,47.24194429273621
2021,502522,295,3,FF,52.54237288135594
2021,605200,2577,4,SI,51.84322856034148
2021,669330,894,4,FF,58.61297539149888
2021,672578,1434,4,FF,55.78800557880056
2021,608650,360,2,FF,58.611111111111114
2021,641927,1476,5,FF,57.994579945799465
2021,656232,835,7,FF,40.0
2021,650496,982,5,SI,42.15885947046843
2021,621366,369,3,SI,58.265582655826556
2021,500779,1240,5,FF,40.806451612903224
2021,579328,2561,4,FF,35.80632565404139
2021,664776,533,2,SL,60.97560975609756
2021,605151,921,4,FF,47.014115092290986
2021,656794,673,3,FF,57.652303120356606
2021,657031,791,4,SL,46.144121365360306
2021,593140,370,3,FF,58.108108108108105
2021,669211,1768,4,FF,57.18325791855203
2021,543045,296,3,FF,54.054054054054056
2021,642048,432,5,SI,46.52777777777778
2021,491624,757,4,CH,74.9009247027741
2021,592865,219,3,SL,45.662100456621005
2021,596071,443,4,FF,34.988713318284425
2021,650828,610,2,SI,63.77049180327868
2021,621348,803,3,SI,65.75342465753424
2021,453562,1746,4,SI,52.69186712485682
2021,489119,2592,6,FC,46.52777777777778
2021,669294,468,4,FF,44.871794871794876
2021,669060,1136,5,FF,44.36619718309859
2021,543351,391,2,SL,64.70588235294117
2021,571760,2253,4,FF,59.38748335552596
2021,661563,532,3,FF,53.383458646616546
2021,596027,565,4,SL,35.75221238938053
2021,642397,1131,3,SI,54.64190981432361
2021,448855,1225,5,SI,38.44897959183673
2021,655889,300,3,SI,42.66666666666667
2021,670456,405,2,FF,59.25925925925925
2021,519043,1254,4,FF,56.45933014354066
2021,669674,732,3,FF,42.21311475409836
2021,685503,696,6,FF,30.31609195402299
2021,465657,605,4,FF,59.33884297520661
2021,593833,761,3,FC,75.82128777923785
2021,452027,365,5,SI,32.054794520547944
2021,607188,639,4,FF,56.02503912363067
2021,657053,820,4,SI,48.292682926829265
2021,607219,437,2,SI,61.098398169336384
2021,594965,653,4,FF,73.66003062787136
2021,660365,592,4,FF,45.77702702702703
2021,605138,461,4,FF,43.817787418655094
2021,660546,447,3,FF,64.20581655480984
2021,605483,2347,4,FF,52.535151256923726
2021,641726,220,5,SI,45.909090909090914
2021,665854,580,4,FF,50.51724137931034
2021,656457,600,5,FC,45.0
2021,542585,1067,5,FF,40.8622305529522
2021,622065,912,5,SI,25.32894736842105
2021,459429,878,2,FF,90.09111617312074
2021,663423,910,5,FF,38.901098901098905
2021,656945,1032,3,SL,51.55038759689923
2021,670056,358,2,FF,81.00558659217877
2021,665152,986,4,FF,54.563894523326574
2021,663978,1869,3,FF,61.47672552166934
2021,451584,769,4,FF,40.31209362808843
2021,542888,685,3,FF,55.18248175182482
2021,502042,327,3,FF,44.95412844036697
2021,643230,498,5,FF,39.558232931726906
2021,572143,678,3,FF,68.87905604719764
2021,641386,674,3,FF,70.91988130563797
2021,572888,468,4,SI,33.547008547008545
2021,501985,2621,4,FF,42.84624189240748
2021,518774,2232,5,FF,34.05017921146953
2021,663770,522,3,FF,60.3448275862069
2021,542960,579,4,FF,47.49568221070812
2021,605276,367,2,FF,58.03814713896458
2021,669424,246,3,FF,52.4390243902439
2021,640462,243,3,FF,40.32921810699588
2021,605347,2166,5,SI,35.87257617728532
2021,605154,332,2,FF,49.39759036144578
2021,664199,754,3,FF,53.315649867374006
2021,570488,684,3,CH,49.122807017543856
2021,571510,1273,5,FF,42.02670856245091
2021,621249,1177,4,FF,36.10875106202209
2021,664141,1944,5,SL,34.20781893004115
2021,676840,1323,3,SI,68.10279667422525
2021,677976,765,3,SI,58.692810457516345
2021,658551,372,3,FF,43.27956989247312
2021,664875,326,2,SI,65.03067484662577
2021,596295,1851,4,FF,40.680713128038896
2021,641851,517,3,SL,68.66537717601547
2021,596001,627,5,SL,39.87240829346093
2021,643316,872,2,FF,54.47247706422018
2021,650556,689,3,FF,43.2510885341074
2021,670090,230,3,SI,46.95652173913044
2021,663992,315,3,SL,49.84126984126984
2021,658305,281,4,SL,40.213523131672595
2021,641745,2348,4,SL,34.8381601362862
2021,657228,215,4,FF,37.2093023255814
2021,605164,1524,5,FF,34.120734908136484
2021,543022,591,5,SI,46.02368866328257
2021,541640,392,4,FC,45.1530612244898
2021,622088,529,3,CU,35.53875236294896
2021,622766,695,2,CH,51.94244604316547
2021,624647,557,2,SI,55.296229802513466
2021,641871,530,3,FF,57.73584905660377
2021,622446,412,3,FF,51.45631067961165
2021,667498,461,4,CU,32.53796095444685
2021,628317,1775,5,SL,36.112676056338024
2021,642083,570,4,SI,41.228070175438596
2021,502154,327,2,SI,83.79204892966361
2021,663734,598,4,FF,46.98996655518395
2021,458708,808,3,FC,47.15346534653465
2021,626929,251,4,FF,45.41832669322709
2021,503569,605,3,SI,64.95867768595042
2021,595465,787,4,FC,66.58195679796697
2021,666129,604,5,FF,34.7682119205298
2021,670955,361,3,FF,44.32132963988919
2021,664129,213,3,SL,44.13145539906103
2021,592644,1014,4,FF,49.90138067061144
2021,664854,805,4,FF,54.037267080745345
2021,663776,1444,5,CH,29.570637119113574
2021,571656,726,3,FF,47.24517906336088
2021,622098,610,5,FF,51.80327868852459
2021,453281,794,5,FC,27.95969773299748
2021,666205,677,3,FF,41.3589364844904
2021,605441,458,4,SI,31.4410480349345
2021,680704,603,3,SL,46.434494195688224
2021,622780,354,3,FF,64.97175141242938
2021,594986,225,4,SI,40.0
2021,595928,703,2,FF,50.21337126600285
2021,656793,338,3,FF,53.84615384615385
2021,519141,430,2,FF,75.34883720930232
2021,605452,1700,4,SI,46.588235294117645
2021,669735,505,4,SI,62.97029702970297
2021,663366,267,3,FF,57.67790262172284
2021,606160,872,4,FF,35.435779816513765
2021,592717,595,4,SI,30.58823529411765
2021,664076,356,2,FF,53.37078651685393
2021,656266,286,3,FF,45.10489510489511
2021,502624,852,6,FF,32.863849765258216
2021,488748,294,3,FF,51.36054421768708
2021,592233,403,2,SI,67.24565756823822
2021,605488,751,3,FF,41.944074567243675
2021,519076,523,3,KC,34.41682600382409
2021,445213,510,3,SI,74.50980392156863
2021,519443,515,3,KC,50.873786407766985
2021,641682,540,2,SL,55.00000000000001
2021,656548,664,4,SL,41.265060240963855
2021,502327,491,3,FF,65.37678207739307
2021,595191,357,4,FF,48.4593837535014
2021,592612,231,2,FC,64.93506493506493
2021,573124,642,2,ST,54.04984423676012
2021,642092,1071,5,SI,57.236227824463114
2021,670912,1086,4,FF,53.591160220994475
2021,642073,230,2,SL,63.04347826086957
2021,518397,259,3,SI,74.13127413127413
2021,592222,587,4,SI,34.241908006814306
2021,608328,775,4,FF,48.774193548387096
2021,641743,649,5,FF,58.39753466872111
2021,605195,434,2,SL,60.82949308755761
2021,621107,1615,5,SI,41.60990712074303
2021,518633,1009,5,FF,42.81466798810703
2021,668687,354,2,FC,53.954802259887
2021,592169,274,3,FF,44.52554744525548
2021,571882,292,3,SL,55.821917808219176
2021,663399,213,2,FF,46.948356807511736
2021,594798,1226,3,FF,57.42251223491027
2021,598286,314,4,CH,39.490445859872615
2021,623364,293,2,FF,84.64163822525597
2021,676684,607,3,FF,56.83690280065898
2021,667463,696,5,SI,57.04022988505747
2021,640464,237,2,FC,39.66244725738397
2021,593372,1281,5,FF,27.478532396565186
2021,656288,1080,4,FF,40.27777777777778
2021,533167,1064,4,FS,33.27067669172932
2021,656887,371,3,FF,62.8032345013477
2021,656849,1122,4,FF,29.67914438502674
2021,605359,435,4,CH,35.172413793103445
2021,664042,501,4,FC,37.72455089820359
2021,545333,1787,6,FF,40.17907106883044
2021,676220,221,2,SI,69.23076923076923
2021,657044,483,4,SI,40.57971014492754
2021,656686,342,4,FF,64.03508771929825
2021,547001,549,4,FF,48.816029143898
2021,571735,461,4,FF,46.85466377440347
2021,656464,556,2,FF,59.352517985611506
2021,669214,247,2,SL,61.943319838056674
2021,664192,646,2,SI,60.216718266253864
2021,643290,870,3,FF,51.724137931034484
2021,643615,286,4,SI,56.29370629370629
2021,642233,315,3,SI,73.01587301587301
2021,656353,303,3,FF,49.834983498349835
2021,607192,1339,4,FF,51.60567587752054
2021,641541,270,5,FF,36.666666666666664
2021,518858,309,3,SI,36.56957928802589
2021,502239,665,5,SI,29.774436090225564
2021,660600,254,2,FF,66.14173228346458
2021,605513,775,5,FF,38.58064516129032
2021,594795,250,2,FF,64.4
2021,571676,260,4,FF,39.61538461538461
2021,643778,392,4,FF,38.775510204081634
2021,544931,362,4,CU,30.11049723756906
2021,664054,308,2,SL,51.94805194805194
2021,458676,342,5,FF,37.13450292397661
2021,592288,240,3,SI,52.916666666666664
2021,594056,229,2,FF,60.698689956331876
2021,608334,448,4,FF,39.285714285714285
2021,661255,215,2,FF,51.627906976744185
2021,664714,276,3,FF,57.971014492753625
2021,605309,203,2,FF,53.20197044334976
2021,592254,347,3,FF,62.824207492795395
2021,669160,368,4,SI,39.67391304347826
2021,543548,241,4,CH,43.15352697095436
2021,663855,207,3,SI,68.11594202898551
2021,676606,259,2,FF,68.72586872586872
2021,621129,209,4,FF,39.23444976076555
2022,641329,1181,3,FF,56.13886536833193
2022,669952,1715,5,FF,44.373177842565596
2022,669084,269,3,FF,52.04460966542751
2022,670810,262,4,FF,48.091603053435115
2022,669211,1235,3,FF,51.98380566801619
2022,657508,580,4,FF,47.58620689655172
2022,605447,989,2,SL,51.76946410515673
2022,554340,1039,5,FF,44.36958614051973
2022,643256,1044,3,SL,35.3448275862069
2022,670950,1163,3,FF,44.02407566638005
2022,598264,693,3,KC,46.75324675324675
2022,642231,292,2,SI,59.24657534246576
2022,670167,1020,4,ST,37.745098039215684
2022,608638,334,2,SI,57.48502994011976
2022,518489,985,3,FF,43.95939086294416
2022,642770,330,3,SI,55.45454545454545
2022,621381,764,5,FF,38.35078534031414
2022,542888,1047,4,SI,35.62559694364852
2022,676596,662,4,SI,54.833836858006045
2022,660825,236,4,SL,44.49152542372881
2022,601713,3082,6,FF,51.00584036340039
2022,663423,664,4,FF,41.71686746987952
2022,676641,360,4,FF,37.22222222222222
2022,622253,1077,3,SI,51.25348189415042
2022,579328,1843,4,FF,50.51546391752577
2022,672335,901,4,FF,44.950055493895675
2022,666974,394,4,SI,30.710659898477154
2022,596271,297,4,SL,30.303030303030305
2022,663989,446,3,FC,47.309417040358746
2022,657093,1642,6,FF,38.185140073081605
2022,641835,731,2,SI,82.21614227086184
2022,542914,986,4,SL,55.78093306288032
2022,475479,1151,5,FF,29.713292788879237
2022,676714,952,3,FF,48.214285714285715
2022,519326,1082,4,FF,51.571164510166355
2022,592858,1134,4,FF,55.82010582010582
2022,665665,1031,4,CH,32.104752667313285
2022,621074,892,5,FF,43.7219730941704
2022,502624,493,6,CH,28.397565922920894
2022,669270,926,4,SL,30.021598272138228
2022,643410,1086,6,SI,23.02025782688766
2022,571882,352,5,FC,50.28409090909091
2022,668933,1756,3,FC,51.13895216400911
2022,592716,1694,5,SI,34.29752066115703
2022,669212,1017,3,FF,55.16224188790561
2022,596133,721,4,FF,59.63938973647711
2022,660853,845,3,FF,60.473372781065095
2022,672578,1035,4,FF,49.56521739130435
2022,663986,1032,3,FF,47.383720930232556
2022,650644,1587,7,FC,35.0346565847511
2022,669169,1796,4,FF,49.05345211581292
2022,519151,711,4,SL,36.849507735583686
2022,656793,1204,4,FF,42.94019933554817
2022,606160,1093,4,FF,45.65416285452882
2022,664208,1089,4,FF,42.240587695133144
2022,592773,895,3,FF,58.435754189944134
2022,650556,1019,3,FF,45.0441609421001
2022,664285,3018,5,SI,49.90059642147117
2022,663559,1295,5,SI,35.75289575289575
2022,657571,580,2,FF,66.89655172413794
2022,621389,674,4,SI,54.89614243323442
2022,518886,1077,3,FF,68.52367688022284
2022,455119,857,6,FF,43.05717619603267
2022,622075,466,4,ST,47.85407725321888
2022,663385,337,2,SI,66.17210682492582
2022,477132,1842,3,SL,42.671009771986974
2022,596295,2059,4,FF,40.55366682855755
2022,570257,842,4,SI,48.9311163895487
2022,640448,1053,3,FF,78.72744539411207
2022,543507,465,4,FF,52.473118279569896
2022,640451,661,3,FF,77.91225416036308
2022,592866,1407,5,FF,52.94953802416489
2022,541640,1222,5,FC,45.90834697217676
2022,666168,368,2,SI,72.82608695652173
2022,607200,2420,4,SI,39.83471074380166
2022,571710,1021,3,FF,51.42017629774731
2022,669912,780,4,SI,41.66666666666667
2022,642545,1123,4,SL,47.10596616206589
2022,650204,366,3,FF,43.98907103825137
2022,592848,209,2,SL,60.76555023923444
2022,686610,586,4,FF,56.484641638225256
2022,660271,2629,7,ST,37.39064282997337
2022,670990,620,3,SI,55.80645161290323
2022,663765,697,5,SI,38.45050215208035
2022,544365,718,5,CU,32.729805013927574
2022,663855,1051,3,SI,64.60513796384396
2022,669461,650,5,FF,34.15384615384615
2022,658551,333,4,SI,41.44144144144144
2022,670912,980,4,FF,43.36734693877551
2022,621051,874,4,FF,52.17391304347826
2022,643511,1166,3,SI,51.114922813036024
2022,572955,280,2,CU,61.07142857142858
2022,622503,1062,4,CH,50.09416195856874
2022,622065,445,3,CU,40.2247191011236
2022,489334,701,5,SI,50.92724679029958
2022,628708,856,3,SL,37.967289719626166
2022,605154,1091,2,SL,53.803849679193405
2022,642397,1102,3,SI,45.82577132486389
2022,657024,879,3,FF,54.83503981797497
2022,542585,430,5,FF,36.04651162790697
2022,623149,974,2,FF,50.92402464065708
